icao24,origin_country,velocity,geo_altitude
47a7a8,Norway,238.65,10888.98
502d44,Latvia,245.94,11010.9
ab4840,United States,219.94,9151.62
502d45,Latvia,79.08,472.44
502d3e,Latvia,253.96,10561.32
0d0760,Mexico,225.0,11963.4
502d47,Latvia,117.74,1935.48
89912e,Taiwan,261.26,9525.0
502d79,Latvia,197.52,10637.52
89912a,Taiwan,247.74,10713.72
89912d,Taiwan,98.27,1623.06
89912c,Taiwan,257.47,13205.46
a6ce7d,United States,258.87,10645.14
781649,China,239.64,11765.28
781646,China,176.49,6812.28
ab351a,United States,2.57,
a1ddbb,United States,140.44,4709.16
383dee,France,61.23,1135.38
89913c,Taiwan,91.15,1615.44
49d2b7,Czech Republic,149.58,3352.8
a875da,United States,234.97,10622.28
89913d,Taiwan,134.28,3230.88
845f72,Japan,78.9,1653.54
502d5e,Latvia,238.94,10294.62
502d5d,Latvia,217.78,11666.22
502d5f,Latvia,190.91,7970.52
3b7625,France,77.05,525.78
502d5c,Latvia,144.3,3421.38
3b7627,France,146.15,
502d5b,Latvia,204.89,9136.38
899150,Taiwan,133.68,4305.3
8990a5,Taiwan,74.78,137.16
8990a2,Taiwan,151.37,5189.22
8990a0,Taiwan,269.24,10325.1
3ce686,Germany,154.42,3893.82
3ce66f,Germany,223.59,6484.62
71c071,Republic of Korea,73.48,312.42
e48846,Brazil,247.0,14904.72
3cc006,Germany,206.68,12473.94
49d2d6,Czech Republic,102.99,3848.1
7814e8,China,239.18,11612.88
7801b7,China,207.11,5715.0
7801b2,China,240.16,11079.48
8990aa,Taiwan,222.52,9288.78
8990ad,Taiwan,160.06,3375.66
7801b0,China,146.46,2301.24
71c061,Republic of Korea,192.08,6522.72
3d067d,Germany,45.6,914.4
71c060,Republic of Korea,213.54,6492.24
0d0724,Mexico,83.38,213.36
a98408,United States,93.06,1600.2
7814de,China,250.37,11071.86
c05430,Canada,193.69,10698.48
7c4e59,Australia,68.8,2583.18
a66ac3,United States,223.3,11330.94
71c092,Republic of Korea,166.23,3848.1
71c093,Republic of Korea,189.52,3924.3
71c089,Republic of Korea,0.0,
84183d,Japan,227.6,11635.74
4a2836,Romania,48.46,426.72
71c087,Republic of Korea,177.84,4290.06
49d2ee,Czech Republic,225.27,11590.02
71c086,Republic of Korea,76.76,449.58
7801cc,China,142.6,
7801cb,China,54.68,15.24
71c038,Republic of Korea,0.0,
71c032,Republic of Korea,5.4,
06a30a,Qatar,259.93,11971.02
3dafb2,Germany,43.52,129.54
ab20e7,United States,228.06,9471.66
71c050,Republic of Korea,227.11,8823.96
c06724,Canada,250.56,10949.94
3e2649,Germany,231.86,13693.14
48520b,Kingdom of the Netherlands,240.24,12466.32
71c041,Republic of Korea,192.52,6400.8
424293,United Kingdom,217.02,12893.04
485209,Kingdom of the Netherlands,1.54,
485206,Kingdom of the Netherlands,171.34,5303.52
a06f83,United States,3.34,
479ee7,Norway,0.0,
06a2e9,Qatar,264.35,12420.6
06a2e6,Qatar,233.55,8473.44
06a2e7,Qatar,245.54,12603.48
06a2e4,Qatar,249.33,12420.6
06a2e1,Qatar,225.15,11193.78
845dee,Japan,198.27,5265.42
06a2df,Qatar,252.91,9288.78
3d4e36,Germany,4.63,
06a2f9,Qatar,275.43,10751.82
06a2f8,Qatar,255.08,12420.6
06a2f3,Qatar,4.63,
3cf8be,Germany,109.51,1905.0
06a2f2,Qatar,264.19,11841.48
502cc6,Latvia,215.12,7002.78
06a2ef,Qatar,256.86,13075.92
06a2ed,Qatar,74.59,434.34
06a2ee,Qatar,242.98,12283.44
06a2ec,Qatar,246.96,11734.8
4b8df2,Turkey,235.15,10568.94
383e33,France,57.63,640.08
4b8de5,Turkey,224.34,11650.98
49d414,Czech Republic,214.15,10828.02
3b75f6,France,151.82,7627.62
06a2ff,Qatar,277.17,11849.1
06a2fc,Qatar,286.48,11513.82
06a2fa,Qatar,255.58,11879.58
3b75f4,France,164.97,7459.98
502cce,Latvia,267.21,10317.48
a2a3b5,United States,251.62,12961.62
a2ec35,United States,234.59,11650.98
a5adfe,United States,262.64,12374.88
502ce6,Latvia,251.38,11003.28
c1e8cb,Canada,3.34,
a0bf90,United States,57.98,-22.86
502ce8,Latvia,188.87,8945.88
502ce7,Latvia,188.21,11574.78
49d428,Czech Republic,107.88,1943.1
502ce4,Latvia,202.65,10439.4
502ce3,Latvia,244.35,10782.3
49d421,Czech Republic,227.62,12115.8
49d423,Czech Republic,96.86,1729.74
49d420,Czech Republic,245.28,11757.66
49d41e,Czech Republic,130.01,2453.64
502cc8,Latvia,275.7,11513.82
a92ddf,United States,244.54,9646.92
502cc7,Latvia,246.27,10949.94
845daa,Japan,192.41,7002.78
ab8f36,United States,242.89,9738.36
502cd0,Latvia,15.43,
405d0f,United Kingdom,197.19,5562.6
3c7087,Germany,266.94,13205.46
39ae32,France,0.0,
a1cc1f,United States,250.72,11026.14
a000b8,United States,2.31,
c804ad,New Zealand,30.63,114.3
ac79d4,United States,0.0,-7.62
a266dc,United States,247.18,11338.56
c1e8d4,Canada,3.34,
3b75a8,France,230.49,8427.72
845dcc,Japan,104.23,1722.12
4ca421,Ireland,104.06,5128.26
7815e9,China,244.03,
502d95,Latvia,250.14,9121.14
3cd2d3,Germany,237.3,11742.42
4850f5,Kingdom of the Netherlands,250.27,11277.6
502d96,Latvia,181.94,7787.64
49d44e,Czech Republic,78.96,2240.28
899126,Taiwan,247.59,12717.78
899125,Taiwan,245.8,9448.8
c078ba,Canada,258.43,13106.4
89911a,Taiwan,77.82,419.1
49c12e,Czech Republic,54.87,480.06
899129,Taiwan,166.64,4023.36
899139,Taiwan,207.63,7581.9
899138,Taiwan,122.28,3238.5
502d7c,Latvia,223.95,9380.22
899133,Taiwan,264.31,10119.36
502d7b,Latvia,222.13,11445.24
899132,Taiwan,93.83,3924.3
899135,Taiwan,204.84,12672.06
502d7d,Latvia,224.63,11399.52
4850e6,Kingdom of the Netherlands,160.54,2606.04
502d7a,Latvia,254.0,10812.78
899131,Taiwan,123.47,3558.54
c078bf,Canada,125.17,1866.9
3f7b3c,Germany,120.73,1988.82
899104,Taiwan,102.36,1638.3
a54c6d,United States,240.13,12275.82
7c4cba,Australia,239.04,12374.88
49d47b,Czech Republic,48.1,449.58
845f30,Japan,247.52,9464.04
7c4cb8,Australia,23.87,0.0
502d9f,Latvia,186.81,4130.04
4863e0,Kingdom of the Netherlands,69.43,990.6
851142,Japan,137.15,2042.16
49d48f,Czech Republic,40.77,762.0
4ba9c9,Turkey,86.65,2354.58
7cf33b,Australia,2.31,
4863db,Kingdom of the Netherlands,246.29,11734.8
4ba9c4,Turkey,145.81,1630.68
add734,United States,265.33,11041.38
4850a1,Kingdom of the Netherlands,267.03,13708.38
78037b,China,356.95,11719.56
ac9ad8,United States,5.07,175.26
3b75fc,France,158.32,7315.2
a67f38,United States,223.43,9105.9
4ba9d3,Turkey,217.04,10149.84
ac9abc,United States,241.59,10797.54
405bfc,United Kingdom,137.51,3710.94
4ba9d0,Turkey,230.75,12252.96
46bc54,Greece,104.1,3505.2
46bc55,Greece,57.81,1493.52
46bc53,Greece,139.52,4549.14
3c82d1,Germany,12.0,114.3
06a2b5,Qatar,270.71,11399.52
06a2b6,Qatar,275.84,10439.4
e486c1,Brazil,75.36,891.54
4ba9a8,Turkey,7.2,
46bc4a,Greece,96.0,
46bc4e,Greece,34.98,
46bc4f,Greece,135.7,2377.44
c078ac,Canada,257.17,12984.48
06a2c6,Qatar,243.92,12077.7
7c0684,Australia,34.65,205.74
46bc49,Greece,138.51,5875.02
c078b2,Canada,209.74,6934.2
a6cf20,United States,94.75,1287.78
8511a8,Japan,218.71,11727.18
a92b38,United States,213.0,10828.02
a4f2ee,United States,249.7,11658.6
4ba8e3,Turkey,213.41,11551.92
4b8e47,Turkey,218.88,11635.74
781717,China,253.1,12435.84
86dd08,Japan,244.37,7513.32
a07dc8,United States,247.75,10896.6
4ba8f3,Turkey,279.59,11315.7
aa10c3,United States,225.56,5646.42
3b7546,France,88.62,5882.64
ae4f6d,United States,38.86,281.94
8511ca,Japan,0.0,
406d8e,United Kingdom,210.5,6477.0
781737,China,171.67,3726.18
406d92,United Kingdom,228.82,12009.12
406d90,United Kingdom,160.23,3329.94
406d95,United Kingdom,243.36,11833.86
407fc1,United Kingdom,241.48,10652.76
781742,China,233.41,10736.58
407faf,United Kingdom,200.48,8039.1
a55b49,United States,160.16,2796.54
a1574e,United States,220.64,9761.22
407fad,United Kingdom,231.04,11971.02
407fae,United Kingdom,208.16,11559.54
a55b50,United States,250.87,10721.34
407fac,United Kingdom,218.6,11963.4
ac50fa,United States,273.64,11917.68
407fa5,United Kingdom,43.23,312.42
a03765,United States,0.0,
4aab46,Sweden,7.6,144.78
c00dea,Canada,251.5,10919.46
a07dcd,United States,270.82,8862.06
aa7f65,United States,227.33,11963.4
c00dce,Canada,250.96,12352.02
486257,Kingdom of the Netherlands,12.86,
486258,Kingdom of the Netherlands,218.12,5669.28
391446,France,83.75,259.08
3e120d,Germany,54.74,320.04
3c9570,Germany,251.32,13197.84
a0baca,United States,87.97,784.86
39bdaf,France,227.59,5821.68
8991bc,Taiwan,71.52,518.16
7802c1,China,165.12,4625.34
aa7ebc,United States,260.32,11056.62
00cb84,South Africa,24.02,937.26
ad2f18,United States,227.27,12489.18
8991d7,Taiwan,239.95,8991.6
7802bf,China,199.47,5029.2
49d1b3,Czech Republic,47.12,716.28
3e1216,Germany,58.21,1028.7
4b32ff,Switzerland,51.67,967.74
abef16,United States,258.38,11087.1
39bda4,France,0.0,
c06403,Canada,158.23,3406.14
39bda6,France,199.95,7178.04
49d1c6,Czech Republic,220.35,12146.28
488895,Poland,220.2,12877.8
4ca2c9,Ireland,198.66,8923.02
39bda0,France,249.26,10751.82
7802e9,China,257.49,9547.86
4ca2c1,Ireland,254.14,11445.24
4ca2c0,Ireland,250.02,11285.22
4ca2ad,Ireland,241.26,10507.98
8991a8,Taiwan,130.92,1638.3
39bdb2,France,287.42,10949.94
39bdb4,France,0.0,
39bdb5,France,254.95,11125.2
8991b7,Taiwan,75.81,106.68
4ca2cb,Ireland,173.88,3550.92
39bdb7,France,221.29,9806.94
39bdb9,France,87.2,563.88
a56ddc,United States,278.85,11803.38
4ca2d5,Ireland,219.08,12108.18
39bda9,France,2.57,
a50126,United States,227.75,8054.34
49d1cd,Czech Republic,242.23,9448.8
4ca2bf,Ireland,248.13,11620.5
ad1c18,United States,3.86,
a992e4,United States,248.11,11056.62
405a4a,United Kingdom,241.13,11132.82
150874,Russian Federation,71.8,899.16
8511ec,Japan,201.31,7688.58
405a47,United Kingdom,234.81,11361.42
405a46,United Kingdom,184.64,4937.76
405a49,United Kingdom,1.54,
405a48,United Kingdom,6.43,
406d70,United Kingdom,255.5,13365.48
47a50d,Norway,234.4,7277.1
acfc26,United States,268.17,12031.98
a52736,United States,222.41,10828.02
c1e5e1,Canada,5.4,
406d4e,United Kingdom,3.09,
ad2f71,United States,257.53,11300.46
85120e,Japan,29.32,
a2519f,United States,0.06,
4ba956,Turkey,266.64,11399.52
503eb3,Lithuania,212.21,10355.58
3df27f,Germany,67.13,868.68
3df27d,Germany,45.84,899.16
008df3,South Africa,151.12,4838.7
a6cacb,United States,231.06,10721.34
7cf49b,Australia,6.94,
425270,United Kingdom,37.33,137.16
7816a1,China,221.56,11719.56
4b3301,Switzerland,0.0,
1506a8,Russian Federation,35.08,5547.36
4ba95a,Turkey,188.63,7109.46
4ba934,Turkey,190.04,5135.88
acc76b,United States,241.67,10614.66
4ba946,Turkey,273.17,10858.5
4ba948,Turkey,277.19,10934.7
7cf484,Australia,2.83,
7cf480,Australia,2.06,
8990e6,Taiwan,251.53,9745.98
845ebc,Japan,198.23,5052.06
4ba994,Turkey,234.22,9685.02
4ba996,Turkey,216.51,10325.1
aa6ac0,United States,132.98,7132.32
8990df,Taiwan,217.71,6286.5
8990da,Taiwan,263.72,10195.56
4ba99a,Turkey,96.73,1630.68
8990f3,Taiwan,199.19,5410.2
8990f5,Taiwan,78.42,899.16
44083c,Austria,212.12,4998.72
8990eb,Taiwan,3.09,
44083b,Austria,218.36,11513.82
7803b6,China,105.43,1577.34
8990c8,Taiwan,184.56,6461.76
8990c7,Taiwan,98.54,1371.6
8990c9,Taiwan,245.27,12908.28
4ba975,Turkey,236.6,11986.26
8990bb,Taiwan,86.94,1478.28
44086e,Austria,69.03,2994.66
8990ba,Taiwan,228.07,7467.6
a3c163,United States,0.0,
8990d5,Taiwan,266.43,10203.18
503eea,Lithuania,1.8,
8990d7,Taiwan,264.13,10424.16
8990d6,Taiwan,7.2,
a07f6a,United States,240.25,11018.52
8990cf,Taiwan,233.32,9822.18
8990ce,Taiwan,241.8,12443.46
4ca302,Ireland,203.47,6697.98
4ca301,Ireland,239.74,11010.9
8990ca,Taiwan,257.54,11727.18
4ca304,Ireland,89.3,1874.52
4ca303,Ireland,205.68,11620.5
781783,China,218.07,6446.52
4ca364,Ireland,255.76,10447.02
0d08d1,Mexico,294.68,11788.14
a3e6e0,United States,42.88,937.26
78044f,China,229.91,10302.24
781799,China,238.48,11833.86
407ed8,United Kingdom,82.83,
a526e2,United States,236.89,11338.56
aa7f24,United States,252.46,10523.22
440834,Austria,150.39,1638.3
c00e25,Canada,192.93,11338.56
c00e24,Canada,187.91,10629.9
384e7d,France,45.44,594.36
44082a,Austria,256.78,11529.06
3c1a6a,Germany,0.0,
49d369,Czech Republic,230.72,10454.64
407eb2,United Kingdom,229.91,11597.64
440825,Austria,181.98,4640.58
440823,Austria,218.77,10850.88
440822,Austria,201.94,10812.78
440820,Austria,2.31,
47a3b0,Norway,246.48,11239.5
48e9f6,Poland,257.75,11361.42
48e9f3,Poland,205.76,11894.82
48e9f2,Poland,247.22,11894.82
48e9f0,Poland,216.57,7239.0
aa7f08,United States,250.69,10728.96
45ac4f,Denmark,157.32,4411.98
c05056,Canada,182.05,10043.16
480c45,Kingdom of the Netherlands,177.13,6819.9
480c47,Kingdom of the Netherlands,229.53,10530.84
45ac54,Denmark,225.67,10454.64
4b8e04,Turkey,218.62,11521.44
3d17db,Germany,56.33,1287.78
401240,United Kingdom,203.42,8008.62
49d38c,Czech Republic,198.5,11071.86
78049f,China,196.07,5882.64
3d3a26,Germany,38.12,1242.06
7cf452,Australia,1.03,
abdaa4,United States,1.29,
407eec,United Kingdom,206.37,11468.1
a383f3,United States,175.39,3528.06
45ac32,Denmark,210.72,11102.34
45ac33,Denmark,0.0,
31d79c,Italy,6.17,
45ac50,Denmark,222.48,11788.14
e485b0,Brazil,159.96,4777.74
48e9b9,Poland,232.92,12070.08
3d4d3f,Germany,117.7,2346.96
3c81ae,Germany,7.72,
acb4e4,United States,133.59,1287.78
e4999e,Brazil,256.0,11338.56
4b44a5,Switzerland,13.53,1783.08
3d1700,Germany,0.0,381.0
780509,China,196.85,4396.74
71c223,Republic of Korea,107.5,1493.52
c0656f,Canada,2.57,
49d18d,Czech Republic,63.95,800.1
71c225,Republic of Korea,100.48,1257.3
71c220,Republic of Korea,71.34,60.96
781841,China,216.12,9471.66
479e29,Norway,69.08,662.94
71c258,Republic of Korea,227.67,12374.88
71c259,Republic of Korea,247.33,10797.54
71c251,Republic of Korea,1.8,
780522,China,221.19,8907.78
a8e9fc,United States,53.04,2049.78
781852,China,108.31,1127.76
34250a,Spain,203.9,10904.22
780525,China,198.93,5356.86
71c245,Republic of Korea,226.26,11734.8
71c246,Republic of Korea,203.73,6659.88
71c244,Republic of Korea,192.08,7155.18
71c248,Republic of Korea,192.81,5768.34
71c242,Republic of Korea,0.06,
008d4b,South Africa,80.58,617.22
39bea2,France,141.12,5791.2
adc1cb,United States,84.11,731.52
392853,France,93.72,1242.06
74482f,Jordan,192.53,5867.4
c05218,Canada,202.85,9296.4
74482d,Jordan,232.16,10728.96
74482c,Jordan,239.17,11125.2
74482a,Jordan,235.93,10881.36
48506b,Kingdom of the Netherlands,10.29,
48506d,Kingdom of the Netherlands,166.51,5410.2
48506c,Kingdom of the Netherlands,250.23,13769.34
4408df,Austria,268.07,11071.86
4408de,Austria,253.11,10492.74
4aaa4a,Sweden,22.34,167.64
4408f2,Austria,3.25,358.14
4aaa0f,Sweden,19.39,60.96
503e61,Lithuania,242.62,11666.22
781888,China,220.13,8115.3
a4080c,United States,237.79,11635.74
4408ff,Austria,269.73,11650.98
744829,Jordan,229.85,7863.84
744828,Jordan,107.39,1470.66
04024a,Ethiopia,248.05,11704.32
744826,Jordan,228.32,10797.54
71c208,Republic of Korea,250.75,10180.32
744825,Jordan,169.56,4076.7
744823,Jordan,249.4,9837.42
744822,Jordan,232.84,11049.0
744821,Jordan,247.36,11673.84
744831,Jordan,240.27,11734.8
392848,France,4.89,
485061,Kingdom of the Netherlands,66.21,373.38
a6cc45,United States,239.5,10721.34
4bca67,Turkey,5.92,
4bca64,Turkey,220.17,13098.78
4ca1c9,Ireland,270.39,10180.32
406e65,United Kingdom,6.17,
406e69,United Kingdom,231.07,9113.52
4025cd,United Kingdom,54.02,701.04
4ca1cc,Ireland,204.32,7978.14
497021,Portugal,30.29,
7803f5,China,9.26,
503cfe,Lithuania,196.77,9906.0
50801f,Ukraine,11.32,
44d068,Belgium,219.07,12344.4
c00ebb,Canada,211.66,10835.64
50801c,Ukraine,223.7,9159.24
7cf4b0,Australia,9.77,
46104c,Finland,92.81,3329.94
44d071,Belgium,217.04,11727.18
406e2e,United Kingdom,253.91,11612.88
a67bc8,United States,266.36,11049.0
44d076,Belgium,220.48,12352.02
0d0984,Mexico,175.37,4259.58
a18bf4,United States,41.03,624.84
4aaa6f,Sweden,82.03,1874.52
4ba916,Turkey,0.77,11254.74
405b6a,United Kingdom,178.08,5036.82
4ba90f,Turkey,204.6,10683.24
4ba90b,Turkey,253.66,10485.12
a740ff,United States,245.74,11003.28
4ba90d,Turkey,261.24,11559.54
71c272,Republic of Korea,258.26,9425.94
71c273,Republic of Korea,216.9,11727.18
4012da,United Kingdom,90.28,701.04
49d0e0,Czech Republic,4.89,
405b65,United Kingdom,218.45,11910.06
405b67,United Kingdom,209.88,12207.24
485000,Kingdom of the Netherlands,259.63,11094.72
a3725a,United States,265.72,11170.92
ae07f4,United States,190.15,10187.94
4ca1cd,Ireland,241.03,8191.5
71c282,Republic of Korea,68.99,137.16
3c819d,Germany,9.77,
a7424d,United States,64.31,472.44
3424d4,Spain,153.53,4404.36
0aca5f,Colombia,233.2,12039.6
3424d5,Spain,94.23,739.14
4b9ec2,Turkey,239.84,11262.36
ae087f,United States,246.63,12527.28
86efd4,Japan,185.52,7109.46
7817b6,China,244.84,10645.14
a4f59c,United States,255.6,11338.56
3f447a,Germany,128.28,1028.7
e484f9,Brazil,132.36,2903.22
adc238,United States,224.18,10698.48
a06d21,United States,36.0,960.12
86dcc4,Japan,286.02,11521.44
85134a,Japan,186.23,6515.1
aca22e,United States,3.34,
c063eb,Canada,271.68,11590.02
c1e6ca,Canada,0.9,
a05a01,United States,0.06,
a05a03,United States,284.98,12298.68
7804b5,China,249.41,8161.02
840646,Japan,128.36,6431.28
406e1b,United Kingdom,68.61,388.62
7c2a18,Australia,71.81,1219.2
a67bd3,United States,250.58,11567.16
406e0f,United Kingdom,263.61,11102.34
7804bd,China,235.34,10675.62
7804be,China,242.46,10386.06
406e11,United Kingdom,255.96,11109.96
4ba890,Turkey,206.23,12275.82
4ba893,Turkey,230.13,9906.0
7804d9,China,208.65,8260.08
7804d8,China,237.0,9784.08
8991e5,Taiwan,262.55,10492.74
8991e1,Taiwan,1.29,
aa6bc0,United States,262.96,10058.4
7804f1,China,224.65,7909.56
4ca243,Ireland,196.45,11353.8
4ca242,Ireland,204.52,11811.0
78056b,China,243.05,
407ff4,United Kingdom,228.47,11628.12
4861d4,Kingdom of the Netherlands,216.03,12976.86
4ca251,Ireland,271.32,12138.66
406cab,United Kingdom,216.9,12336.78
406caa,United Kingdom,151.98,5730.24
48b1a4,Poland,105.19,8839.2
4ca246,Ireland,232.58,11772.9
4ca245,Ireland,194.05,5135.88
4ca244,Ireland,231.41,11437.62
8418cc,Japan,34.98,
ab5867,United States,253.99,11483.34
78058a,China,125.39,1066.8
a754b5,United States,254.53,11384.28
407fcb,United Kingdom,186.88,6606.54
a42a07,United States,82.19,1524.0
407fca,United Kingdom,238.59,11269.98
4ca214,Ireland,8.23,
503e9b,Lithuania,218.79,11132.82
4ca216,Ireland,135.61,2453.64
4ca215,Ireland,196.58,5273.04
44093e,Austria,194.63,9395.46
a1dd57,United States,55.32,1760.22
4ca225,Ireland,254.02,11399.52
39ac18,France,59.8,350.52
4ca226,Ireland,208.69,12397.74
4ca280,Ireland,221.96,11727.18
49d261,Czech Republic,152.92,8930.64
49d24e,Czech Republic,56.0,571.5
86dce6,Japan,249.91,13319.76
39ac66,France,53.2,1813.56
4ca293,Ireland,57.51,91.44
342581,Spain,219.2,11132.82
4ca27b,Ireland,239.1,11049.0
4ca27a,Ireland,72.97,342.9
4ca27c,Ireland,114.61,800.1
49d275,Czech Republic,46.17,434.34
a0aa7c,United States,0.13,
4ca264,Ireland,190.57,6187.44
4ca263,Ireland,217.78,11650.98
a251f0,United States,225.46,11833.86
4ca24f,Ireland,1.54,
4ca24d,Ireland,92.95,1341.12
4ca24c,Ireland,13.38,
8a1012,Indonesia,73.37,1143.0
8a1011,Indonesia,115.23,2308.86
4ca256,Ireland,226.32,11742.42
39ac44,France,71.87,
4ca259,Ireland,200.46,7208.52
46cd38,Greece,140.23,5189.22
407fff,United Kingdom,130.05,1905.0
0d07a8,Mexico,210.44,12580.62
4ca25b,Ireland,94.55,693.42
4ca25a,Ireland,232.67,11772.9
48b06c,Poland,39.43,464.82
406b90,United Kingdom,173.12,4366.26
781946,China,0.51,
3fed6a,Germany,51.55,1257.3
71c356,Republic of Korea,193.03,4610.1
71c354,Republic of Korea,108.9,853.44
49d05b,Czech Republic,53.79,2743.2
71c357,Republic of Korea,0.0,
406b80,United Kingdom,1.54,
781952,China,230.76,12085.32
3c0936,Germany,230.74,11224.26
406b6d,United Kingdom,187.05,3954.78
407e9d,United Kingdom,50.94,342.9
406b6c,United Kingdom,7.72,
468e45,Greece,228.59,12207.24
503d00,Lithuania,266.57,10812.78
780631,China,167.51,4709.16
880c43,Thailand,224.83,8907.78
406b5c,United Kingdom,247.44,11871.96
880c48,Thailand,228.34,12405.36
406b5a,United Kingdom,92.4,952.5
880c46,Thailand,190.83,4358.64
406b5b,United Kingdom,4.37,
71c375,Republic of Korea,216.9,11079.48
a91e9a,United States,135.35,8100.06
78062e,China,146.15,
ac5829,United States,103.12,601.98
a0ade2,United States,249.73,10728.96
407e7d,United Kingdom,210.98,11170.92
407e7b,United Kingdom,241.41,11887.2
486073,Kingdom of the Netherlands,271.53,10325.1
486071,Kingdom of the Netherlands,273.17,11963.4
71c364,Republic of Korea,114.98,899.16
71c365,Republic of Korea,0.0,
3d291a,Germany,56.68,1135.38
71c361,Republic of Korea,218.91,12306.3
781986,China,251.27,11765.28
704020,Myanmar,142.01,5417.82
71c319,Republic of Korea,231.68,9265.92
a90b56,United States,30.94,358.14
78064c,China,227.19,10393.68
71c315,Republic of Korea,237.87,9608.82
71c313,Republic of Korea,137.64,2598.42
47a389,Norway,119.41,1287.78
7c810d,Australia,0.0,
71c309,Republic of Korea,103.67,2606.04
71c306,Republic of Korea,228.1,9570.72
ab120b,United States,263.6,12390.12
71c303,Republic of Korea,212.76,8183.88
70401f,Myanmar,225.93,12336.78
3f54b3,Germany,180.2,6156.96
503d47,Lithuania,232.58,5189.22
71c339,Republic of Korea,232.16,11079.48
71c333,Republic of Korea,217.86,11734.8
71c334,Republic of Korea,222.94,9113.52
78066c,China,12.86,9707.88
ac5868,United States,236.92,7391.4
71c336,Republic of Korea,86.65,662.94
06a053,Qatar,188.6,5341.62
71c328,Republic of Korea,103.32,1333.5
e49c04,Brazil,242.05,11376.66
71c327,Republic of Korea,204.31,5570.22
4405b6,Austria,208.47,10988.04
06a069,Qatar,212.75,6896.1
406b91,United Kingdom,237.0,11285.22
06a063,Qatar,256.49,10622.28
155c6c,Russian Federation,89.07,1082.04
a37765,United States,150.78,2987.04
